copies,timestamp,elapsed_s,pid,cpu_percent,mem_percent
1000,2025-11-17T10:37:16+01:00,4,3033,0.3,1.7
1000,2025-11-17T10:37:18+01:00,5,3033,0.3,1.7
1000,2025-11-17T10:37:20+01:00,6,3033,0.3,1.7
1000,2025-11-17T10:37:22+01:00,7,3033,0.3,1.7
1000,2025-11-17T10:37:24+01:00,8,3033,0.3,1.7
1000,2025-11-17T10:37:26+01:00,9,3033,0.3,1.7
1000,2025-11-17T10:37:28+01:00,10,3033,0.3,1.7
1000,2025-11-17T10:37:30+01:00,11,3033,0.3,1.7
1000,2025-11-17T10:37:32+01:00,12,3033,0.3,1.7
1000,2025-11-17T10:37:34+01:00,13,3033,0.3,1.7
1000,2025-11-17T10:37:36+01:00,14,3033,0.4,1.7
1000,2025-11-17T10:37:38+01:00,15,3033,0.4,1.7
1000,2025-11-17T10:37:40+01:00,16,3033,0.4,1.7
1000,2025-11-17T10:37:42+01:00,17,3033,0.4,1.7
1000,2025-11-17T10:37:44+01:00,18,3033,0.4,1.7
1000,2025-11-17T10:37:46+01:00,19,3033,0.4,1.7
1000,2025-11-17T10:37:48+01:00,20,3033,0.4,1.7
1000,2025-11-17T10:37:50+01:00,21,3033,0.4,1.7
1000,2025-11-17T10:37:52+01:00,22,3033,0.4,1.7
1000,2025-11-17T10:37:54+01:00,23,3033,0.4,1.7
1000,2025-11-17T10:37:56+01:00,24,3033,0.4,1.7
1000,2025-11-17T10:37:58+01:00,25,3033,0.4,1.7
1000,2025-11-17T10:38:00+01:00,26,3033,0.4,1.7
1000,2025-11-17T10:38:02+01:00,27,3033,0.4,1.7
1000,2025-11-17T10:38:04+01:00,28,3033,0.5,1.7
1000,2025-11-17T10:38:06+01:00,29,3033,0.5,1.7
1000,2025-11-17T10:38:08+01:00,30,3033,0.5,1.7
1000,2025-11-17T10:38:10+01:00,31,3033,0.5,1.7
1000,2025-11-17T10:38:12+01:00,32,3033,0.5,1.7
1000,2025-11-17T10:38:14+01:00,33,3033,0.5,1.7
1000,2025-11-17T10:38:17+01:00,34,3033,0.5,1.7
1000,2025-11-17T10:38:19+01:00,35,3033,0.5,1.7
1000,2025-11-17T10:38:21+01:00,36,3033,0.5,1.7
1000,2025-11-17T10:38:23+01:00,37,3033,0.5,1.7
1000,2025-11-17T10:38:25+01:00,38,3033,0.5,1.7
1000,2025-11-17T10:38:27+01:00,39,3033,0.5,1.7
1000,2025-11-17T10:38:29+01:00,40,3033,0.5,1.7
1000,2025-11-17T10:38:31+01:00,41,3033,0.5,1.7
1000,2025-11-17T10:38:33+01:00,42,3033,0.5,1.7
1000,2025-11-17T10:38:35+01:00,43,3033,0.5,1.7
1000,2025-11-17T10:38:37+01:00,44,3033,0.5,1.7
5000,2025-11-17T10:38:44+01:00,1,3033,0.5,1.7
5000,2025-11-17T10:38:46+01:00,2,3033,0.5,2.0
5000,2025-11-17T10:38:48+01:00,3,3033,0.6,2.0
5000,2025-11-17T10:38:50+01:00,4,3033,0.6,2.0
5000,2025-11-17T10:38:52+01:00,5,3033,0.6,2.0
5000,2025-11-17T10:38:54+01:00,6,3033,0.6,2.0
5000,2025-11-17T10:38:56+01:00,7,3033,0.6,2.0
5000,2025-11-17T10:38:58+01:00,8,3033,0.6,2.0
5000,2025-11-17T10:39:00+01:00,9,3033,0.6,2.0
5000,2025-11-17T10:39:02+01:00,10,3033,0.6,2.0
5000,2025-11-17T10:39:04+01:00,11,3033,0.6,2.0
5000,2025-11-17T10:39:06+01:00,12,3033,0.6,2.0
5000,2025-11-17T10:39:08+01:00,13,3033,0.6,2.0
5000,2025-11-17T10:39:10+01:00,14,3033,0.6,2.0
5000,2025-11-17T10:39:12+01:00,15,3033,0.6,2.0
5000,2025-11-17T10:39:14+01:00,16,3033,0.6,2.0
5000,2025-11-17T10:39:16+01:00,17,3033,0.7,2.0
5000,2025-11-17T10:39:18+01:00,18,3033,0.7,2.0
5000,2025-11-17T10:39:20+01:00,19,3033,0.7,2.0
5000,2025-11-17T10:39:22+01:00,20,3033,0.7,2.0
5000,2025-11-17T10:39:24+01:00,21,3033,0.7,2.0
5000,2025-11-17T10:39:26+01:00,22,3033,0.7,2.0
5000,2025-11-17T10:39:28+01:00,23,3033,0.7,2.0
5000,2025-11-17T10:39:30+01:00,24,3033,0.7,2.0
5000,2025-11-17T10:39:32+01:00,25,3033,0.7,2.0
5000,2025-11-17T10:39:34+01:00,26,3033,0.7,2.0
5000,2025-11-17T10:39:36+01:00,27,3033,0.7,2.0
5000,2025-11-17T10:39:38+01:00,28,3033,0.7,2.0
5000,2025-11-17T10:39:40+01:00,29,3033,0.7,2.0
5000,2025-11-17T10:39:42+01:00,30,3033,0.7,2.0
5000,2025-11-17T10:39:44+01:00,31,3033,0.7,2.0
5000,2025-11-17T10:39:46+01:00,32,3033,0.7,2.0
5000,2025-11-17T10:39:48+01:00,33,3033,0.8,2.0
5000,2025-11-17T10:39:51+01:00,34,3033,0.8,2.0
5000,2025-11-17T10:39:53+01:00,35,3033,0.8,2.0
5000,2025-11-17T10:39:55+01:00,36,3033,0.8,2.0
5000,2025-11-17T10:39:57+01:00,37,3033,0.8,2.0
5000,2025-11-17T10:39:59+01:00,38,3033,0.8,2.0
5000,2025-11-17T10:40:01+01:00,39,3033,0.8,2.0
5000,2025-11-17T10:40:03+01:00,40,3033,0.8,2.0
5000,2025-11-17T10:40:05+01:00,41,3033,0.8,2.0
5000,2025-11-17T10:40:07+01:00,42,3033,0.8,2.0
5000,2025-11-17T10:40:09+01:00,43,3033,0.8,2.0
5000,2025-11-17T10:40:11+01:00,44,3033,0.8,2.0
5000,2025-11-17T10:40:13+01:00,45,3033,0.8,2.0
5000,2025-11-17T10:40:15+01:00,46,3033,0.8,2.0
5000,2025-11-17T10:40:17+01:00,47,3033,0.8,2.0
5000,2025-11-17T10:40:19+01:00,48,3033,0.8,2.0
5000,2025-11-17T10:40:21+01:00,49,3033,0.8,2.0
5000,2025-11-17T10:40:23+01:00,50,3033,0.8,2.0
5000,2025-11-17T10:40:25+01:00,51,3033,0.8,2.0
5000,2025-11-17T10:40:27+01:00,52,3033,0.8,2.0
5000,2025-11-17T10:40:29+01:00,53,3033,0.8,2.0
5000,2025-11-17T10:40:31+01:00,54,3033,0.8,2.0
5000,2025-11-17T10:40:33+01:00,55,3033,0.9,2.0
5000,2025-11-17T10:40:35+01:00,56,3033,0.9,2.0
5000,2025-11-17T10:40:37+01:00,57,3033,0.9,2.0
5000,2025-11-17T10:40:39+01:00,58,3033,0.9,2.0
5000,2025-11-17T10:40:41+01:00,59,3033,0.9,2.0
5000,2025-11-17T10:40:43+01:00,60,3033,0.9,2.0
5000,2025-11-17T10:40:45+01:00,61,3033,0.9,2.0
5000,2025-11-17T10:40:47+01:00,62,3033,0.9,2.0
5000,2025-11-17T10:40:49+01:00,63,3033,0.9,2.0
5000,2025-11-17T10:40:51+01:00,64,3033,0.9,2.0
5000,2025-11-17T10:40:53+01:00,65,3033,0.9,2.0
5000,2025-11-17T10:40:55+01:00,66,3033,0.9,2.0
5000,2025-11-17T10:40:57+01:00,67,3033,0.9,2.0
5000,2025-11-17T10:40:59+01:00,68,3033,0.9,2.0
5000,2025-11-17T10:41:01+01:00,69,3033,0.9,2.0
5000,2025-11-17T10:41:03+01:00,70,3033,0.9,2.0
5000,2025-11-17T10:41:05+01:00,71,3033,0.9,2.0
5000,2025-11-17T10:41:07+01:00,72,3033,0.9,2.0
5000,2025-11-17T10:41:09+01:00,73,3033,0.9,2.0
5000,2025-11-17T10:41:11+01:00,74,3033,0.9,2.0
5000,2025-11-17T10:41:13+01:00,75,3033,0.9,2.0
5000,2025-11-17T10:41:15+01:00,76,3033,0.9,2.0
5000,2025-11-17T10:41:17+01:00,77,3033,0.9,2.0
5000,2025-11-17T10:41:19+01:00,78,3033,0.9,2.0
5000,2025-11-17T10:41:21+01:00,79,3033,1.0,2.0
5000,2025-11-17T10:41:24+01:00,80,3033,1.0,2.0
5000,2025-11-17T10:41:26+01:00,81,3033,1.0,2.0
5000,2025-11-17T10:41:28+01:00,82,3033,1.0,2.0
5000,2025-11-17T10:41:30+01:00,83,3033,1.0,2.0
5000,2025-11-17T10:41:32+01:00,84,3033,1.0,2.0
5000,2025-11-17T10:41:34+01:00,85,3033,1.0,2.0
5000,2025-11-17T10:41:36+01:00,86,3033,1.0,2.0
5000,2025-11-17T10:41:38+01:00,87,3033,1.0,2.0
5000,2025-11-17T10:41:40+01:00,88,3033,1.0,2.0
5000,2025-11-17T10:41:42+01:00,89,3033,1.0,2.0
5000,2025-11-17T10:41:44+01:00,90,3033,1.0,2.0
5000,2025-11-17T10:41:46+01:00,91,3033,1.0,2.0
5000,2025-11-17T10:41:48+01:00,92,3033,1.0,2.0
5000,2025-11-17T10:41:50+01:00,93,3033,1.0,2.0
5000,2025-11-17T10:41:52+01:00,94,3033,1.0,2.0
5000,2025-11-17T10:41:54+01:00,95,3033,1.0,2.0
5000,2025-11-17T10:41:56+01:00,96,3033,1.0,2.0
5000,2025-11-17T10:41:58+01:00,97,3033,1.0,2.0
5000,2025-11-17T10:42:00+01:00,98,3033,1.0,2.0
5000,2025-11-17T10:42:02+01:00,99,3033,1.0,2.0
5000,2025-11-17T10:42:04+01:00,100,3033,1.0,2.0
5000,2025-11-17T10:42:06+01:00,101,3033,1.0,2.0
5000,2025-11-17T10:42:08+01:00,102,3033,1.0,2.0
5000,2025-11-17T10:42:10+01:00,103,3033,1.0,2.0
5000,2025-11-17T10:42:12+01:00,104,3033,1.0,2.0
5000,2025-11-17T10:42:14+01:00,105,3033,1.0,2.0
5000,2025-11-17T10:42:16+01:00,106,3033,1.0,2.0
5000,2025-11-17T10:42:18+01:00,107,3033,1.0,2.0
5000,2025-11-17T10:42:20+01:00,108,3033,1.0,2.0
5000,2025-11-17T10:42:22+01:00,109,3033,1.0,2.0
5000,2025-11-17T10:42:24+01:00,110,3033,1.0,2.0
5000,2025-11-17T10:42:26+01:00,111,3033,1.0,2.0
5000,2025-11-17T10:42:28+01:00,112,3033,1.0,2.0
5000,2025-11-17T10:42:30+01:00,113,3033,1.0,2.0
5000,2025-11-17T10:42:32+01:00,114,3033,1.0,2.0
5000,2025-11-17T10:42:34+01:00,115,3033,1.0,2.0
5000,2025-11-17T10:42:36+01:00,116,3033,1.1,2.0
5000,2025-11-17T10:42:38+01:00,117,3033,1.1,2.0
5000,2025-11-17T10:42:40+01:00,118,3033,1.1,2.0
5000,2025-11-17T10:42:42+01:00,119,3033,1.1,2.0
5000,2025-11-17T10:42:44+01:00,120,3033,1.1,2.0
5000,2025-11-17T10:42:46+01:00,121,3033,1.1,2.0
5000,2025-11-17T10:42:48+01:00,122,3033,1.1,2.0
5000,2025-11-17T10:42:50+01:00,123,3033,1.1,2.0
5000,2025-11-17T10:42:52+01:00,124,3033,1.1,2.0
5000,2025-11-17T10:42:54+01:00,125,3033,1.1,2.0
5000,2025-11-17T10:42:56+01:00,126,3033,1.1,2.0
5000,2025-11-17T10:42:59+01:00,127,3033,1.1,2.0
5000,2025-11-17T10:43:01+01:00,128,3033,1.1,2.0
5000,2025-11-17T10:43:03+01:00,129,3033,1.1,2.0
5000,2025-11-17T10:43:05+01:00,130,3033,1.1,2.0
5000,2025-11-17T10:43:07+01:00,131,3033,1.1,2.0
5000,2025-11-17T10:43:09+01:00,132,3033,1.1,2.0
5000,2025-11-17T10:43:11+01:00,133,3033,1.1,2.0
5000,2025-11-17T10:43:13+01:00,134,3033,1.1,2.0
5000,2025-11-17T10:43:15+01:00,135,3033,1.1,2.0
5000,2025-11-17T10:43:17+01:00,136,3033,1.1,2.0
5000,2025-11-17T10:43:19+01:00,137,3033,1.1,2.0
5000,2025-11-17T10:43:21+01:00,138,3033,1.1,2.0
5000,2025-11-17T10:43:23+01:00,139,3033,1.1,2.0
5000,2025-11-17T10:43:25+01:00,140,3033,1.1,2.0
5000,2025-11-17T10:43:27+01:00,141,3033,1.1,2.0
5000,2025-11-17T10:43:29+01:00,142,3033,1.1,2.0
5000,2025-11-17T10:43:31+01:00,143,3033,1.1,2.0
5000,2025-11-17T10:43:33+01:00,144,3033,1.1,2.0
5000,2025-11-17T10:43:35+01:00,145,3033,1.1,2.0
5000,2025-11-17T10:43:37+01:00,146,3033,1.1,2.0
5000,2025-11-17T10:43:39+01:00,147,3033,1.1,2.0
5000,2025-11-17T10:43:41+01:00,148,3033,1.1,2.0
5000,2025-11-17T10:43:43+01:00,149,3033,1.1,2.0
5000,2025-11-17T10:43:45+01:00,150,3033,1.1,2.0
5000,2025-11-17T10:43:47+01:00,151,3033,1.1,2.0
5000,2025-11-17T10:43:49+01:00,152,3033,1.1,2.0
5000,2025-11-17T10:43:51+01:00,153,3033,1.1,2.0
5000,2025-11-17T10:43:53+01:00,154,3033,1.1,2.0
5000,2025-11-17T10:43:55+01:00,155,3033,1.1,2.0
5000,2025-11-17T10:43:57+01:00,156,3033,1.1,2.0
5000,2025-11-17T10:43:59+01:00,157,3033,1.1,2.0
5000,2025-11-17T10:44:01+01:00,158,3033,1.1,2.0
5000,2025-11-17T10:44:03+01:00,159,3033,1.1,2.0
5000,2025-11-17T10:44:05+01:00,160,3033,1.1,2.0
5000,2025-11-17T10:44:07+01:00,161,3033,1.1,2.0
5000,2025-11-17T10:44:09+01:00,162,3033,1.1,2.0
5000,2025-11-17T10:44:11+01:00,163,3033,1.2,2.0
5000,2025-11-17T10:44:13+01:00,164,3033,1.2,2.0
5000,2025-11-17T10:44:15+01:00,165,3033,1.2,2.0
5000,2025-11-17T10:44:17+01:00,166,3033,1.2,2.0
5000,2025-11-17T10:44:19+01:00,167,3033,1.2,2.0
5000,2025-11-17T10:44:21+01:00,168,3033,1.2,2.0
5000,2025-11-17T10:44:23+01:00,169,3033,1.2,2.0
5000,2025-11-17T10:44:25+01:00,170,3033,1.2,2.0
5000,2025-11-17T10:44:27+01:00,171,3033,1.2,2.0
5000,2025-11-17T10:44:29+01:00,172,3033,1.2,2.0
5000,2025-11-17T10:44:31+01:00,173,3033,1.2,2.0
5000,2025-11-17T10:44:33+01:00,174,3033,1.2,2.0
5000,2025-11-17T10:44:36+01:00,175,3033,1.2,2.0
5000,2025-11-17T10:44:38+01:00,176,3033,1.2,2.0
5000,2025-11-17T10:44:40+01:00,177,3033,1.2,2.0
5000,2025-11-17T10:44:42+01:00,178,3033,1.2,2.0
5000,2025-11-17T10:44:44+01:00,179,3033,1.2,2.0
5000,2025-11-17T10:44:46+01:00,180,3033,1.2,2.0
5000,2025-11-17T10:44:48+01:00,181,3033,1.2,2.0
5000,2025-11-17T10:44:50+01:00,182,3033,1.2,2.0
5000,2025-11-17T10:44:52+01:00,183,3033,1.2,2.0
5000,2025-11-17T10:44:54+01:00,184,3033,1.2,2.0
5000,2025-11-17T10:44:56+01:00,185,3033,1.2,2.0
5000,2025-11-17T10:44:58+01:00,186,3033,1.2,2.0
5000,2025-11-17T10:45:00+01:00,187,3033,1.2,2.0
5000,2025-11-17T10:45:02+01:00,188,3033,1.2,2.0
5000,2025-11-17T10:45:04+01:00,189,3033,1.2,2.0
5000,2025-11-17T10:45:06+01:00,190,3033,1.2,2.0
5000,2025-11-17T10:45:08+01:00,191,3033,1.2,2.0
5000,2025-11-17T10:45:10+01:00,192,3033,1.2,2.0
5000,2025-11-17T10:45:12+01:00,193,3033,1.2,2.0
5000,2025-11-17T10:45:14+01:00,194,3033,1.2,2.0
5000,2025-11-17T10:45:16+01:00,195,3033,1.2,2.0
5000,2025-11-17T10:45:18+01:00,196,3033,1.2,2.0
5000,2025-11-17T10:45:20+01:00,197,3033,1.2,2.0
5000,2025-11-17T10:45:22+01:00,198,3033,1.2,2.0
5000,2025-11-17T10:45:24+01:00,199,3033,1.2,2.0
5000,2025-11-17T10:45:26+01:00,200,3033,1.2,2.0
5000,2025-11-17T10:45:28+01:00,201,3033,1.2,2.0
5000,2025-11-17T10:45:30+01:00,202,3033,1.2,2.0
5000,2025-11-17T10:45:32+01:00,203,3033,1.2,2.0
5000,2025-11-17T10:45:34+01:00,204,3033,1.2,2.0
5000,2025-11-17T10:45:36+01:00,205,3033,1.2,2.0
5000,2025-11-17T10:45:38+01:00,206,3033,1.3,2.0
5000,2025-11-17T10:45:40+01:00,207,3033,1.3,2.0
8000,2025-11-17T10:45:47+01:00,1,3033,1.2,2.0
8000,2025-11-17T10:45:49+01:00,2,3033,1.2,2.3
8000,2025-11-17T10:45:51+01:00,3,3033,1.2,2.3
8000,2025-11-17T10:45:53+01:00,4,3033,1.3,2.3
8000,2025-11-17T10:45:55+01:00,5,3033,1.3,2.3
8000,2025-11-17T10:45:57+01:00,6,3033,1.3,2.3
8000,2025-11-17T10:45:59+01:00,7,3033,1.3,2.3
8000,2025-11-17T10:46:01+01:00,8,3033,1.3,2.3
8000,2025-11-17T10:46:03+01:00,9,3033,1.3,2.3
8000,2025-11-17T10:46:05+01:00,10,3033,1.3,2.3
8000,2025-11-17T10:46:07+01:00,11,3033,1.3,2.3
8000,2025-11-17T10:46:09+01:00,12,3033,1.3,2.3
8000,2025-11-17T10:46:11+01:00,13,3033,1.3,2.3
8000,2025-11-17T10:46:13+01:00,14,3033,1.3,2.3
8000,2025-11-17T10:46:15+01:00,15,3033,1.3,2.3
8000,2025-11-17T10:46:17+01:00,16,3033,1.3,2.3
8000,2025-11-17T10:46:19+01:00,17,3033,1.3,2.3
8000,2025-11-17T10:46:21+01:00,18,3033,1.3,2.3
8000,2025-11-17T10:46:23+01:00,19,3033,1.3,2.3
8000,2025-11-17T10:46:26+01:00,20,3033,1.3,2.3
8000,2025-11-17T10:46:28+01:00,21,3033,1.3,2.3
8000,2025-11-17T10:46:30+01:00,22,3033,1.3,2.3
8000,2025-11-17T10:46:32+01:00,23,3033,1.3,2.3
8000,2025-11-17T10:46:34+01:00,24,3033,1.3,2.3
8000,2025-11-17T10:46:36+01:00,25,3033,1.3,2.3
8000,2025-11-17T10:46:38+01:00,26,3033,1.3,2.3
8000,2025-11-17T10:46:40+01:00,27,3033,1.3,2.3
8000,2025-11-17T10:46:42+01:00,28,3033,1.3,2.3
8000,2025-11-17T10:46:44+01:00,29,3033,1.3,2.3
8000,2025-11-17T10:46:46+01:00,30,3033,1.3,2.3
8000,2025-11-17T10:46:48+01:00,31,3033,1.3,2.3
8000,2025-11-17T10:46:50+01:00,32,3033,1.3,2.3
8000,2025-11-17T10:46:52+01:00,33,3033,1.3,2.3
8000,2025-11-17T10:46:54+01:00,34,3033,1.3,2.3
8000,2025-11-17T10:46:56+01:00,35,3033,1.3,2.3
8000,2025-11-17T10:46:58+01:00,36,3033,1.3,2.3
8000,2025-11-17T10:47:00+01:00,37,3033,1.3,2.3
8000,2025-11-17T10:47:02+01:00,38,3033,1.3,2.3
8000,2025-11-17T10:47:04+01:00,39,3033,1.3,2.3
8000,2025-11-17T10:47:06+01:00,40,3033,1.3,2.3
8000,2025-11-17T10:47:08+01:00,41,3033,1.3,2.3
8000,2025-11-17T10:47:10+01:00,42,3033,1.3,2.3
8000,2025-11-17T10:47:12+01:00,43,3033,1.3,2.3
8000,2025-11-17T10:47:14+01:00,44,3033,1.3,2.3
8000,2025-11-17T10:47:16+01:00,45,3033,1.3,2.3
8000,2025-11-17T10:47:18+01:00,46,3033,1.3,2.3
8000,2025-11-17T10:47:20+01:00,47,3033,1.3,2.3
8000,2025-11-17T10:47:22+01:00,48,3033,1.3,2.3
8000,2025-11-17T10:47:24+01:00,49,3033,1.3,2.3
8000,2025-11-17T10:47:26+01:00,50,3033,1.3,2.3
8000,2025-11-17T10:47:28+01:00,51,3033,1.3,2.3
8000,2025-11-17T10:47:30+01:00,52,3033,1.3,2.3
8000,2025-11-17T10:47:32+01:00,53,3033,1.3,2.3
8000,2025-11-17T10:47:34+01:00,54,3033,1.3,2.3
8000,2025-11-17T10:47:36+01:00,55,3033,1.3,2.3
8000,2025-11-17T10:47:38+01:00,56,3033,1.3,2.3
8000,2025-11-17T10:47:40+01:00,57,3033,1.3,2.3
8000,2025-11-17T10:47:42+01:00,58,3033,1.3,2.3
8000,2025-11-17T10:47:44+01:00,59,3033,1.3,2.3
8000,2025-11-17T10:47:46+01:00,60,3033,1.3,2.3
8000,2025-11-17T10:47:48+01:00,61,3033,1.3,2.3
8000,2025-11-17T10:47:50+01:00,62,3033,1.3,2.3
8000,2025-11-17T10:47:52+01:00,63,3033,1.3,2.3
8000,2025-11-17T10:47:54+01:00,64,3033,1.3,2.3
8000,2025-11-17T10:47:56+01:00,65,3033,1.3,2.3
8000,2025-11-17T10:47:58+01:00,66,3033,1.3,2.3
8000,2025-11-17T10:48:00+01:00,67,3033,1.3,2.3
8000,2025-11-17T10:48:02+01:00,68,3033,1.3,2.3
8000,2025-11-17T10:48:04+01:00,69,3033,1.3,2.3
8000,2025-11-17T10:48:06+01:00,70,3033,1.3,2.3
8000,2025-11-17T10:48:08+01:00,71,3033,1.4,2.3
8000,2025-11-17T10:48:11+01:00,72,3033,1.4,2.3
8000,2025-11-17T10:48:13+01:00,73,3033,1.4,2.3
8000,2025-11-17T10:48:15+01:00,74,3033,1.4,2.3
8000,2025-11-17T10:48:17+01:00,75,3033,1.4,2.3
8000,2025-11-17T10:48:19+01:00,76,3033,1.4,2.3
8000,2025-11-17T10:48:21+01:00,77,3033,1.4,2.3
8000,2025-11-17T10:48:23+01:00,78,3033,1.4,2.3
8000,2025-11-17T10:48:25+01:00,79,3033,1.4,2.3
8000,2025-11-17T10:48:27+01:00,80,3033,1.4,2.3
8000,2025-11-17T10:48:29+01:00,81,3033,1.4,2.3
8000,2025-11-17T10:48:31+01:00,82,3033,1.4,2.3
8000,2025-11-17T10:48:33+01:00,83,3033,1.4,2.3
8000,2025-11-17T10:48:35+01:00,84,3033,1.4,2.3
8000,2025-11-17T10:48:37+01:00,85,3033,1.4,2.3
8000,2025-11-17T10:48:39+01:00,86,3033,1.4,2.3
8000,2025-11-17T10:48:41+01:00,87,3033,1.4,2.3
8000,2025-11-17T10:48:43+01:00,88,3033,1.4,2.3
8000,2025-11-17T10:48:45+01:00,89,3033,1.4,2.3
8000,2025-11-17T10:48:47+01:00,90,3033,1.4,2.3
8000,2025-11-17T10:48:49+01:00,91,3033,1.4,2.3
8000,2025-11-17T10:48:51+01:00,92,3033,1.4,2.3
8000,2025-11-17T10:48:53+01:00,93,3033,1.4,2.3
8000,2025-11-17T10:48:55+01:00,94,3033,1.4,2.3
8000,2025-11-17T10:48:57+01:00,95,3033,1.4,2.3
8000,2025-11-17T10:48:59+01:00,96,3033,1.4,2.3
8000,2025-11-17T10:49:01+01:00,97,3033,1.4,2.3
8000,2025-11-17T10:49:03+01:00,98,3033,1.4,2.3
8000,2025-11-17T10:49:05+01:00,99,3033,1.4,2.3
8000,2025-11-17T10:49:07+01:00,100,3033,1.4,2.3
8000,2025-11-17T10:49:09+01:00,101,3033,1.4,2.3
8000,2025-11-17T10:49:11+01:00,102,3033,1.4,2.3
8000,2025-11-17T10:49:13+01:00,103,3033,1.4,2.3
8000,2025-11-17T10:49:15+01:00,104,3033,1.4,2.3
8000,2025-11-17T10:49:17+01:00,105,3033,1.4,2.3
8000,2025-11-17T10:49:19+01:00,106,3033,1.4,2.3
8000,2025-11-17T10:49:21+01:00,107,3033,1.4,2.3
8000,2025-11-17T10:49:23+01:00,108,3033,1.4,2.3
8000,2025-11-17T10:49:25+01:00,109,3033,1.4,2.3
8000,2025-11-17T10:49:27+01:00,110,3033,1.4,2.3
8000,2025-11-17T10:49:29+01:00,111,3033,1.4,2.3
8000,2025-11-17T10:49:31+01:00,112,3033,1.4,2.3
8000,2025-11-17T10:49:33+01:00,113,3033,1.4,2.3
8000,2025-11-17T10:49:35+01:00,114,3033,1.4,2.3
8000,2025-11-17T10:49:37+01:00,115,3033,1.4,2.3
8000,2025-11-17T10:49:39+01:00,116,3033,1.4,2.3
8000,2025-11-17T10:49:41+01:00,117,3033,1.4,2.3
8000,2025-11-17T10:49:43+01:00,118,3033,1.4,2.3
8000,2025-11-17T10:49:45+01:00,119,3033,1.4,2.3
8000,2025-11-17T10:49:47+01:00,120,3033,1.4,2.3
8000,2025-11-17T10:49:49+01:00,121,3033,1.4,2.3
8000,2025-11-17T10:49:52+01:00,122,3033,1.4,2.3
8000,2025-11-17T10:49:54+01:00,123,3033,1.4,2.3
8000,2025-11-17T10:49:56+01:00,124,3033,1.4,2.3
8000,2025-11-17T10:49:58+01:00,125,3033,1.4,2.3
8000,2025-11-17T10:50:00+01:00,126,3033,1.4,2.3
8000,2025-11-17T10:50:02+01:00,127,3033,1.4,2.3
8000,2025-11-17T10:50:04+01:00,128,3033,1.4,2.3
8000,2025-11-17T10:50:06+01:00,129,3033,1.4,2.3
8000,2025-11-17T10:50:08+01:00,130,3033,1.4,2.3
8000,2025-11-17T10:50:10+01:00,131,3033,1.4,2.3
8000,2025-11-17T10:50:12+01:00,132,3033,1.4,2.3
8000,2025-11-17T10:50:14+01:00,133,3033,1.4,2.3
