copies,timestamp,elapsed_s,pid,cpu_percent,mem_percent
1000,2025-11-17T11:58:41+01:00,31,31041,1.9,1.7
1000,2025-11-17T11:58:43+01:00,32,31041,1.9,1.7
1000,2025-11-17T11:58:45+01:00,33,31041,1.9,1.7
1000,2025-11-17T11:58:47+01:00,34,31041,1.9,1.7
1000,2025-11-17T11:58:49+01:00,35,31041,2.0,1.7
1000,2025-11-17T11:58:51+01:00,36,31041,2.0,1.7
1000,2025-11-17T11:58:53+01:00,37,31041,2.0,1.7
1000,2025-11-17T11:58:55+01:00,38,31041,2.0,1.7
1000,2025-11-17T11:58:57+01:00,39,31041,2.0,1.7
1000,2025-11-17T11:58:59+01:00,40,31041,2.0,1.7
1000,2025-11-17T11:59:01+01:00,41,31041,2.0,1.7
1000,2025-11-17T11:59:03+01:00,42,31041,2.0,1.7
5000,2025-11-17T11:59:10+01:00,1,31041,1.9,1.7
5000,2025-11-17T11:59:13+01:00,2,31041,1.9,2.0
5000,2025-11-17T11:59:15+01:00,3,31041,1.9,2.0
5000,2025-11-17T11:59:17+01:00,4,31041,1.9,2.0
5000,2025-11-17T11:59:19+01:00,5,31041,2.0,2.0
5000,2025-11-17T11:59:21+01:00,6,31041,2.0,2.0
5000,2025-11-17T11:59:23+01:00,7,31041,2.0,2.0
5000,2025-11-17T11:59:25+01:00,8,31041,2.0,2.0
5000,2025-11-17T11:59:27+01:00,9,31041,2.0,2.0
5000,2025-11-17T11:59:29+01:00,10,31041,2.0,2.0
5000,2025-11-17T11:59:31+01:00,11,31041,2.0,2.0
5000,2025-11-17T11:59:33+01:00,12,31041,2.0,2.0
5000,2025-11-17T11:59:35+01:00,13,31041,2.0,2.0
5000,2025-11-17T11:59:37+01:00,14,31041,2.0,2.0
5000,2025-11-17T11:59:39+01:00,15,31041,2.0,2.0
5000,2025-11-17T11:59:41+01:00,16,31041,2.0,2.0
5000,2025-11-17T11:59:43+01:00,17,31041,2.0,2.0
5000,2025-11-17T11:59:45+01:00,18,31041,2.0,2.0
5000,2025-11-17T11:59:47+01:00,19,31041,2.0,2.0
5000,2025-11-17T11:59:49+01:00,20,31041,2.0,2.0
5000,2025-11-17T11:59:51+01:00,21,31041,2.0,2.0
5000,2025-11-17T11:59:53+01:00,22,31041,2.0,2.0
5000,2025-11-17T11:59:55+01:00,23,31041,2.0,2.0
5000,2025-11-17T11:59:57+01:00,24,31041,2.0,2.0
5000,2025-11-17T11:59:59+01:00,25,31041,2.0,2.0
5000,2025-11-17T12:00:01+01:00,26,31041,2.1,2.0
5000,2025-11-17T12:00:03+01:00,27,31041,2.1,2.0
5000,2025-11-17T12:00:05+01:00,28,31041,2.1,2.0
5000,2025-11-17T12:00:07+01:00,29,31041,2.1,2.0
5000,2025-11-17T12:00:09+01:00,30,31041,2.1,2.0
5000,2025-11-17T12:00:11+01:00,31,31041,2.1,2.0
5000,2025-11-17T12:00:13+01:00,32,31041,2.1,2.0
5000,2025-11-17T12:00:15+01:00,33,31041,2.1,2.0
5000,2025-11-17T12:00:17+01:00,34,31041,2.2,2.0
5000,2025-11-17T12:00:19+01:00,35,31041,2.2,2.0
5000,2025-11-17T12:00:21+01:00,36,31041,2.2,2.0
5000,2025-11-17T12:00:23+01:00,37,31041,2.2,2.0
5000,2025-11-17T12:00:25+01:00,38,31041,2.2,2.0
5000,2025-11-17T12:00:27+01:00,39,31041,2.1,2.0
5000,2025-11-17T12:00:29+01:00,40,31041,2.1,2.0
5000,2025-11-17T12:00:31+01:00,41,31041,2.1,2.0
5000,2025-11-17T12:00:33+01:00,42,31041,2.1,2.0
5000,2025-11-17T12:00:35+01:00,43,31041,2.2,2.0
5000,2025-11-17T12:00:37+01:00,44,31041,2.3,2.0
5000,2025-11-17T12:00:39+01:00,45,31041,2.3,2.0
5000,2025-11-17T12:00:41+01:00,46,31041,2.3,2.0
5000,2025-11-17T12:00:43+01:00,47,31041,2.3,2.0
5000,2025-11-17T12:00:45+01:00,48,31041,2.4,2.0
5000,2025-11-17T12:00:48+01:00,49,31041,2.4,2.0
5000,2025-11-17T12:00:50+01:00,50,31041,2.4,2.0
5000,2025-11-17T12:00:52+01:00,51,31041,2.4,2.0
5000,2025-11-17T12:00:54+01:00,52,31041,2.4,2.0
5000,2025-11-17T12:00:56+01:00,53,31041,2.4,2.0
5000,2025-11-17T12:00:58+01:00,54,31041,2.4,2.0
5000,2025-11-17T12:01:00+01:00,55,31041,2.4,2.0
5000,2025-11-17T12:01:03+01:00,56,31041,2.5,2.0
5000,2025-11-17T12:01:05+01:00,57,31041,2.5,2.0
5000,2025-11-17T12:01:07+01:00,58,31041,2.5,2.0
5000,2025-11-17T12:01:09+01:00,59,31041,2.5,2.0
5000,2025-11-17T12:01:11+01:00,60,31041,2.5,2.0
5000,2025-11-17T12:01:13+01:00,61,31041,2.5,2.0
5000,2025-11-17T12:01:15+01:00,62,31041,2.5,2.0
5000,2025-11-17T12:01:17+01:00,63,31041,2.5,2.0
5000,2025-11-17T12:01:19+01:00,64,31041,2.6,2.0
5000,2025-11-17T12:01:21+01:00,65,31041,2.6,2.0
5000,2025-11-17T12:01:23+01:00,66,31041,2.6,2.0
5000,2025-11-17T12:01:25+01:00,67,31041,2.6,2.0
5000,2025-11-17T12:01:27+01:00,68,31041,2.6,2.0
5000,2025-11-17T12:01:29+01:00,69,31041,2.6,2.0
5000,2025-11-17T12:01:31+01:00,70,31041,2.6,2.0
5000,2025-11-17T12:01:33+01:00,71,31041,2.6,2.0
5000,2025-11-17T12:01:35+01:00,72,31041,2.6,2.0
5000,2025-11-17T12:01:39+01:00,73,31041,2.6,2.0
5000,2025-11-17T12:01:41+01:00,74,31041,2.6,2.0
5000,2025-11-17T12:01:43+01:00,75,31041,2.6,2.0
5000,2025-11-17T12:01:45+01:00,76,31041,2.6,2.0
5000,2025-11-17T12:01:47+01:00,77,31041,2.6,2.0
5000,2025-11-17T12:01:49+01:00,78,31041,2.6,2.0
5000,2025-11-17T12:01:51+01:00,79,31041,2.6,2.0
5000,2025-11-17T12:01:53+01:00,80,31041,2.6,2.0
5000,2025-11-17T12:01:55+01:00,81,31041,2.6,2.0
5000,2025-11-17T12:01:57+01:00,82,31041,2.6,2.0
5000,2025-11-17T12:01:59+01:00,83,31041,2.6,2.0
5000,2025-11-17T12:02:01+01:00,84,31041,2.7,2.0
5000,2025-11-17T12:02:03+01:00,85,31041,2.7,2.0
5000,2025-11-17T12:02:05+01:00,86,31041,2.7,2.0
5000,2025-11-17T12:02:07+01:00,87,31041,2.7,2.0
5000,2025-11-17T12:02:09+01:00,88,31041,2.7,2.0
5000,2025-11-17T12:02:11+01:00,89,31041,2.7,2.0
5000,2025-11-17T12:02:13+01:00,90,31041,2.7,2.0
5000,2025-11-17T12:02:15+01:00,91,31041,2.7,2.0
5000,2025-11-17T12:02:17+01:00,92,31041,2.7,2.0
5000,2025-11-17T12:02:19+01:00,93,31041,2.7,2.0
5000,2025-11-17T12:02:21+01:00,94,31041,2.7,2.0
5000,2025-11-17T12:02:23+01:00,95,31041,2.7,2.0
5000,2025-11-17T12:02:25+01:00,96,31041,2.7,2.0
5000,2025-11-17T12:02:27+01:00,97,31041,2.7,2.0
5000,2025-11-17T12:02:29+01:00,98,31041,2.7,2.0
5000,2025-11-17T12:02:31+01:00,99,31041,2.7,2.0
5000,2025-11-17T12:02:33+01:00,100,31041,2.7,2.0
5000,2025-11-17T12:02:35+01:00,101,31041,2.7,2.0
5000,2025-11-17T12:02:37+01:00,102,31041,2.7,2.0
5000,2025-11-17T12:02:39+01:00,103,31041,2.7,2.0
5000,2025-11-17T12:02:41+01:00,104,31041,2.7,2.0
5000,2025-11-17T12:02:43+01:00,105,31041,2.7,2.0
5000,2025-11-17T12:02:45+01:00,106,31041,2.7,2.0
5000,2025-11-17T12:02:47+01:00,107,31041,2.7,2.0
5000,2025-11-17T12:02:49+01:00,108,31041,2.7,2.0
5000,2025-11-17T12:02:51+01:00,109,31041,2.7,2.0
5000,2025-11-17T12:02:53+01:00,110,31041,2.7,2.0
5000,2025-11-17T12:02:55+01:00,111,31041,2.7,2.0
5000,2025-11-17T12:02:57+01:00,112,31041,2.8,2.0
5000,2025-11-17T12:03:00+01:00,113,31041,2.8,2.0
5000,2025-11-17T12:03:02+01:00,114,31041,2.8,2.0
5000,2025-11-17T12:03:04+01:00,115,31041,2.8,2.0
5000,2025-11-17T12:03:06+01:00,116,31041,2.8,2.0
5000,2025-11-17T12:03:08+01:00,117,31041,2.8,2.0
5000,2025-11-17T12:03:10+01:00,118,31041,2.8,2.0
5000,2025-11-17T12:03:12+01:00,119,31041,2.8,2.0
5000,2025-11-17T12:03:14+01:00,120,31041,2.8,2.0
5000,2025-11-17T12:03:16+01:00,121,31041,2.8,2.0
5000,2025-11-17T12:03:18+01:00,122,31041,2.8,2.0
5000,2025-11-17T12:03:20+01:00,123,31041,2.8,2.0
5000,2025-11-17T12:03:22+01:00,124,31041,2.8,2.0
5000,2025-11-17T12:03:24+01:00,125,31041,2.8,2.0
5000,2025-11-17T12:03:26+01:00,126,31041,2.8,2.0
5000,2025-11-17T12:03:28+01:00,127,31041,2.8,2.0
5000,2025-11-17T12:03:30+01:00,128,31041,2.8,2.0
5000,2025-11-17T12:03:32+01:00,129,31041,2.8,2.0
5000,2025-11-17T12:03:34+01:00,130,31041,2.8,2.0
5000,2025-11-17T12:03:36+01:00,131,31041,2.8,2.0
5000,2025-11-17T12:03:38+01:00,132,31041,2.8,2.0
5000,2025-11-17T12:03:40+01:00,133,31041,2.8,2.0
5000,2025-11-17T12:03:42+01:00,134,31041,2.8,2.0
5000,2025-11-17T12:03:44+01:00,135,31041,2.8,2.0
5000,2025-11-17T12:03:46+01:00,136,31041,2.8,2.0
5000,2025-11-17T12:03:48+01:00,137,31041,2.8,2.0
5000,2025-11-17T12:03:50+01:00,138,31041,2.8,2.0
5000,2025-11-17T12:03:52+01:00,139,31041,2.8,2.0
5000,2025-11-17T12:03:54+01:00,140,31041,2.8,2.0
5000,2025-11-17T12:03:56+01:00,141,31041,2.8,2.0
5000,2025-11-17T12:03:58+01:00,142,31041,2.8,2.0
5000,2025-11-17T12:04:00+01:00,143,31041,2.8,2.0
5000,2025-11-17T12:04:02+01:00,144,31041,2.8,2.0
5000,2025-11-17T12:04:04+01:00,145,31041,2.8,2.0
5000,2025-11-17T12:04:06+01:00,146,31041,2.9,2.0
5000,2025-11-17T12:04:08+01:00,147,31041,2.9,2.0
5000,2025-11-17T12:04:10+01:00,148,31041,2.9,2.0
5000,2025-11-17T12:04:12+01:00,149,31041,2.9,2.0
5000,2025-11-17T12:04:14+01:00,150,31041,2.8,2.0
5000,2025-11-17T12:04:16+01:00,151,31041,2.8,2.0
5000,2025-11-17T12:04:18+01:00,152,31041,2.8,2.0
5000,2025-11-17T12:04:20+01:00,153,31041,2.8,2.0
5000,2025-11-17T12:04:22+01:00,154,31041,2.8,2.0
5000,2025-11-17T12:04:24+01:00,155,31041,2.8,2.0
5000,2025-11-17T12:04:26+01:00,156,31041,2.8,2.0
5000,2025-11-17T12:04:28+01:00,157,31041,2.8,2.0
5000,2025-11-17T12:04:30+01:00,158,31041,2.8,2.0
5000,2025-11-17T12:04:32+01:00,159,31041,2.8,2.0
5000,2025-11-17T12:04:34+01:00,160,31041,2.8,2.0
5000,2025-11-17T12:04:36+01:00,161,31041,2.8,2.0
5000,2025-11-17T12:04:38+01:00,162,31041,2.9,2.0
5000,2025-11-17T12:04:40+01:00,163,31041,2.9,2.0
5000,2025-11-17T12:04:42+01:00,164,31041,2.9,2.0
5000,2025-11-17T12:04:44+01:00,165,31041,2.9,2.0
5000,2025-11-17T12:04:47+01:00,166,31041,2.9,2.0
5000,2025-11-17T12:04:49+01:00,167,31041,2.9,2.0
5000,2025-11-17T12:04:51+01:00,168,31041,2.9,2.0
5000,2025-11-17T12:04:53+01:00,169,31041,2.9,2.0
5000,2025-11-17T12:04:55+01:00,170,31041,2.9,2.0
5000,2025-11-17T12:04:57+01:00,171,31041,2.9,2.0
5000,2025-11-17T12:04:59+01:00,172,31041,2.9,2.0
5000,2025-11-17T12:05:01+01:00,173,31041,2.9,2.0
5000,2025-11-17T12:05:03+01:00,174,31041,2.9,2.0
5000,2025-11-17T12:05:05+01:00,175,31041,2.9,2.0
5000,2025-11-17T12:05:07+01:00,176,31041,2.9,2.0
5000,2025-11-17T12:05:09+01:00,177,31041,2.9,2.0
5000,2025-11-17T12:05:11+01:00,178,31041,2.9,2.0
5000,2025-11-17T12:05:13+01:00,179,31041,2.9,2.0
5000,2025-11-17T12:05:15+01:00,180,31041,2.9,2.0
5000,2025-11-17T12:05:17+01:00,181,31041,2.9,2.0
5000,2025-11-17T12:05:19+01:00,182,31041,2.9,2.0
5000,2025-11-17T12:05:21+01:00,183,31041,2.9,2.0
5000,2025-11-17T12:05:23+01:00,184,31041,2.9,2.0
5000,2025-11-17T12:05:25+01:00,185,31041,2.9,2.0
5000,2025-11-17T12:05:27+01:00,186,31041,2.9,2.0
5000,2025-11-17T12:05:29+01:00,187,31041,2.9,2.0
5000,2025-11-17T12:05:31+01:00,188,31041,2.9,2.0
5000,2025-11-17T12:05:33+01:00,189,31041,2.9,2.0
5000,2025-11-17T12:05:35+01:00,190,31041,2.9,2.0
5000,2025-11-17T12:05:37+01:00,191,31041,2.9,2.0
5000,2025-11-17T12:05:39+01:00,192,31041,2.9,2.0
5000,2025-11-17T12:05:41+01:00,193,31041,2.9,2.0
5000,2025-11-17T12:05:43+01:00,194,31041,2.9,2.0
5000,2025-11-17T12:05:45+01:00,195,31041,2.9,2.0
5000,2025-11-17T12:05:47+01:00,196,31041,2.9,2.0
5000,2025-11-17T12:05:49+01:00,197,31041,2.9,2.0
5000,2025-11-17T12:05:51+01:00,198,31041,2.9,2.0
5000,2025-11-17T12:05:53+01:00,199,31041,2.9,2.0
5000,2025-11-17T12:05:55+01:00,200,31041,2.9,2.0
5000,2025-11-17T12:05:57+01:00,201,31041,2.9,2.0
5000,2025-11-17T12:05:59+01:00,202,31041,2.9,2.0
8000,2025-11-17T12:06:06+01:00,1,31041,2.8,2.0
8000,2025-11-17T12:06:08+01:00,2,31041,2.8,2.3
8000,2025-11-17T12:06:10+01:00,3,31041,2.8,2.3
8000,2025-11-17T12:06:12+01:00,4,31041,0,0
8000,2025-11-17T12:06:14+01:00,5,31041,0,0
8000,2025-11-17T12:06:16+01:00,6,31041,0,0
8000,2025-11-17T12:06:18+01:00,7,31041,0,0
8000,2025-11-17T12:06:20+01:00,8,31041,0,0
8000,2025-11-17T12:06:22+01:00,9,31041,0,0
8000,2025-11-17T12:06:24+01:00,10,31041,0,0
8000,2025-11-17T12:06:26+01:00,11,31041,0,0
8000,2025-11-17T12:06:28+01:00,12,31041,0,0
