copies,timestamp,elapsed_s,pid,cpu_percent,mem_percent
1000,2025-11-17T16:49:38+01:00,40,62678,1.5,5.4
1000,2025-11-17T16:49:40+01:00,41,62678,1.5,5.4
1000,2025-11-17T16:49:42+01:00,42,62678,1.5,5.4
1000,2025-11-17T16:49:44+01:00,43,62678,1.5,5.4
1000,2025-11-17T16:49:46+01:00,44,62678,1.5,5.4
1000,2025-11-17T16:49:48+01:00,45,62678,1.5,5.4
1000,2025-11-17T16:49:50+01:00,46,62678,1.5,5.4
1000,2025-11-17T16:49:52+01:00,47,62678,1.5,5.4
5000,2025-11-17T16:49:59+01:00,1,62678,1.5,5.4
5000,2025-11-17T16:50:01+01:00,2,62678,1.5,5.8
5000,2025-11-17T16:50:03+01:00,3,62678,1.5,5.8
5000,2025-11-17T16:50:05+01:00,4,62678,1.5,5.8
5000,2025-11-17T16:50:07+01:00,5,62678,1.5,5.8
5000,2025-11-17T16:50:09+01:00,6,62678,1.5,5.8
5000,2025-11-17T16:50:11+01:00,7,62678,1.5,5.8
5000,2025-11-17T16:50:13+01:00,8,62678,1.5,5.8
5000,2025-11-17T16:50:15+01:00,9,62678,1.5,5.8
5000,2025-11-17T16:50:17+01:00,10,62678,1.5,5.8
5000,2025-11-17T16:50:19+01:00,11,62678,1.5,5.8
5000,2025-11-17T16:50:21+01:00,12,62678,1.5,5.8
5000,2025-11-17T16:50:23+01:00,13,62678,1.6,5.8
5000,2025-11-17T16:50:25+01:00,14,62678,1.6,5.8
5000,2025-11-17T16:50:27+01:00,15,62678,1.6,5.8
5000,2025-11-17T16:50:29+01:00,16,62678,1.6,5.8
5000,2025-11-17T16:50:31+01:00,17,62678,1.6,5.8
5000,2025-11-17T16:50:33+01:00,18,62678,1.6,5.8
5000,2025-11-17T16:50:35+01:00,19,62678,1.6,5.8
5000,2025-11-17T16:50:37+01:00,20,62678,1.6,5.8
5000,2025-11-17T16:50:39+01:00,21,62678,1.6,5.8
5000,2025-11-17T16:50:41+01:00,22,62678,1.6,5.8
5000,2025-11-17T16:50:43+01:00,23,62678,1.6,5.8
5000,2025-11-17T16:50:45+01:00,24,62678,1.6,5.8
5000,2025-11-17T16:50:47+01:00,25,62678,1.6,5.8
5000,2025-11-17T16:50:49+01:00,26,62678,1.6,5.8
5000,2025-11-17T16:50:51+01:00,27,62678,1.6,5.8
5000,2025-11-17T16:50:53+01:00,28,62678,1.6,5.8
5000,2025-11-17T16:50:55+01:00,29,62678,1.6,5.8
5000,2025-11-17T16:50:57+01:00,30,62678,1.6,5.8
5000,2025-11-17T16:50:59+01:00,31,62678,1.6,5.8
5000,2025-11-17T16:51:01+01:00,32,62678,1.6,5.8
5000,2025-11-17T16:51:03+01:00,33,62678,1.6,5.8
5000,2025-11-17T16:51:05+01:00,34,62678,1.6,5.8
5000,2025-11-17T16:51:07+01:00,35,62678,1.6,5.8
5000,2025-11-17T16:51:09+01:00,36,62678,1.6,5.8
5000,2025-11-17T16:51:11+01:00,37,62678,1.6,5.8
5000,2025-11-17T16:51:13+01:00,38,62678,1.6,5.8
5000,2025-11-17T16:51:15+01:00,39,62678,1.6,5.8
5000,2025-11-17T16:51:17+01:00,40,62678,1.6,5.8
5000,2025-11-17T16:51:19+01:00,41,62678,1.6,5.8
5000,2025-11-17T16:51:22+01:00,42,62678,1.6,5.8
5000,2025-11-17T16:51:24+01:00,43,62678,1.6,5.8
5000,2025-11-17T16:51:26+01:00,44,62678,1.6,5.8
5000,2025-11-17T16:51:28+01:00,45,62678,1.6,5.8
5000,2025-11-17T16:51:30+01:00,46,62678,1.6,5.8
5000,2025-11-17T16:51:32+01:00,47,62678,1.6,5.8
5000,2025-11-17T16:51:34+01:00,48,62678,1.6,5.8
5000,2025-11-17T16:51:36+01:00,49,62678,1.6,5.8
5000,2025-11-17T16:51:38+01:00,50,62678,1.6,5.8
5000,2025-11-17T16:51:40+01:00,51,62678,1.6,5.8
5000,2025-11-17T16:51:42+01:00,52,62678,1.6,5.8
5000,2025-11-17T16:51:44+01:00,53,62678,1.6,5.8
5000,2025-11-17T16:51:46+01:00,54,62678,1.6,5.8
5000,2025-11-17T16:51:48+01:00,55,62678,1.6,5.8
5000,2025-11-17T16:51:50+01:00,56,62678,1.6,5.8
5000,2025-11-17T16:51:52+01:00,57,62678,1.6,5.8
5000,2025-11-17T16:51:54+01:00,58,62678,1.6,5.8
5000,2025-11-17T16:51:56+01:00,59,62678,1.6,5.8
5000,2025-11-17T16:51:58+01:00,60,62678,1.6,5.8
5000,2025-11-17T16:52:00+01:00,61,62678,1.6,5.8
5000,2025-11-17T16:52:02+01:00,62,62678,1.6,5.8
5000,2025-11-17T16:52:04+01:00,63,62678,1.6,5.8
5000,2025-11-17T16:52:06+01:00,64,62678,1.6,5.8
5000,2025-11-17T16:52:08+01:00,65,62678,1.6,5.8
5000,2025-11-17T16:52:10+01:00,66,62678,1.6,5.8
5000,2025-11-17T16:52:12+01:00,67,62678,1.6,5.8
5000,2025-11-17T16:52:14+01:00,68,62678,1.6,5.8
5000,2025-11-17T16:52:16+01:00,69,62678,1.6,5.8
5000,2025-11-17T16:52:18+01:00,70,62678,1.6,5.8
5000,2025-11-17T16:52:20+01:00,71,62678,1.6,5.8
5000,2025-11-17T16:52:22+01:00,72,62678,1.6,5.8
5000,2025-11-17T16:52:24+01:00,73,62678,1.6,5.8
5000,2025-11-17T16:52:26+01:00,74,62678,1.6,5.8
5000,2025-11-17T16:52:28+01:00,75,62678,1.6,5.8
5000,2025-11-17T16:52:30+01:00,76,62678,1.6,5.8
5000,2025-11-17T16:52:32+01:00,77,62678,1.6,5.8
5000,2025-11-17T16:52:34+01:00,78,62678,1.6,5.8
5000,2025-11-17T16:52:36+01:00,79,62678,1.6,5.8
5000,2025-11-17T16:52:38+01:00,80,62678,1.6,5.8
5000,2025-11-17T16:52:40+01:00,81,62678,1.6,5.8
5000,2025-11-17T16:52:42+01:00,82,62678,1.6,5.8
5000,2025-11-17T16:52:44+01:00,83,62678,1.6,5.8
5000,2025-11-17T16:52:46+01:00,84,62678,1.6,5.8
5000,2025-11-17T16:52:48+01:00,85,62678,1.6,5.8
5000,2025-11-17T16:52:50+01:00,86,62678,1.6,5.8
5000,2025-11-17T16:52:52+01:00,87,62678,1.6,5.8
5000,2025-11-17T16:52:55+01:00,88,62678,1.6,5.8
5000,2025-11-17T16:52:57+01:00,89,62678,1.6,5.8
5000,2025-11-17T16:52:59+01:00,90,62678,1.6,5.8
5000,2025-11-17T16:53:01+01:00,91,62678,1.6,5.8
5000,2025-11-17T16:53:03+01:00,92,62678,1.6,5.8
5000,2025-11-17T16:53:05+01:00,93,62678,1.6,5.8
5000,2025-11-17T16:53:07+01:00,94,62678,1.6,5.8
5000,2025-11-17T16:53:09+01:00,95,62678,1.6,5.8
5000,2025-11-17T16:53:11+01:00,96,62678,1.6,5.8
5000,2025-11-17T16:53:13+01:00,97,62678,1.6,5.8
5000,2025-11-17T16:53:15+01:00,98,62678,1.6,5.8
5000,2025-11-17T16:53:17+01:00,99,62678,1.6,5.8
5000,2025-11-17T16:53:19+01:00,100,62678,1.6,5.8
5000,2025-11-17T16:53:21+01:00,101,62678,1.6,5.8
5000,2025-11-17T16:53:23+01:00,102,62678,1.6,5.8
5000,2025-11-17T16:53:25+01:00,103,62678,1.6,5.8
5000,2025-11-17T16:53:27+01:00,104,62678,1.6,5.8
5000,2025-11-17T16:53:29+01:00,105,62678,1.6,5.8
5000,2025-11-17T16:53:31+01:00,106,62678,1.6,5.8
5000,2025-11-17T16:53:33+01:00,107,62678,1.6,5.8
5000,2025-11-17T16:53:35+01:00,108,62678,1.6,5.8
5000,2025-11-17T16:53:37+01:00,109,62678,1.6,5.8
5000,2025-11-17T16:53:39+01:00,110,62678,1.6,5.8
5000,2025-11-17T16:53:41+01:00,111,62678,1.6,5.8
5000,2025-11-17T16:53:43+01:00,112,62678,1.6,5.8
5000,2025-11-17T16:53:45+01:00,113,62678,1.6,5.8
5000,2025-11-17T16:53:47+01:00,114,62678,1.6,5.8
5000,2025-11-17T16:53:49+01:00,115,62678,1.6,5.8
5000,2025-11-17T16:53:51+01:00,116,62678,1.6,5.8
5000,2025-11-17T16:53:53+01:00,117,62678,1.6,5.8
5000,2025-11-17T16:53:55+01:00,118,62678,1.6,5.8
5000,2025-11-17T16:53:57+01:00,119,62678,1.6,7.2
5000,2025-11-17T16:53:59+01:00,120,62678,1.6,7.2
5000,2025-11-17T16:54:01+01:00,121,62678,1.6,7.4
5000,2025-11-17T16:54:03+01:00,122,62678,1.6,7.5
5000,2025-11-17T16:54:05+01:00,123,62678,1.6,7.7
5000,2025-11-17T16:54:07+01:00,124,62678,1.6,8.0
5000,2025-11-17T16:54:09+01:00,125,62678,1.6,8.1
5000,2025-11-17T16:54:11+01:00,126,62678,1.6,8.5
5000,2025-11-17T16:54:13+01:00,127,62678,1.6,8.7
5000,2025-11-17T16:54:15+01:00,128,62678,1.6,8.8
5000,2025-11-17T16:54:17+01:00,129,62678,1.6,8.8
5000,2025-11-17T16:54:19+01:00,130,62678,1.6,8.8
5000,2025-11-17T16:54:21+01:00,131,62678,1.6,8.7
5000,2025-11-17T16:54:23+01:00,132,62678,1.6,8.6
5000,2025-11-17T16:54:25+01:00,133,62678,1.6,7.1
5000,2025-11-17T16:54:27+01:00,134,62678,1.6,5.8
5000,2025-11-17T16:54:29+01:00,135,62678,1.6,5.8
5000,2025-11-17T16:54:31+01:00,136,62678,1.6,5.8
5000,2025-11-17T16:54:33+01:00,137,62678,1.6,5.8
5000,2025-11-17T16:54:36+01:00,138,62678,1.6,5.8
5000,2025-11-17T16:54:38+01:00,139,62678,1.6,5.8
5000,2025-11-17T16:54:40+01:00,140,62678,1.6,5.8
5000,2025-11-17T16:54:42+01:00,141,62678,1.6,5.8
5000,2025-11-17T16:54:44+01:00,142,62678,1.6,5.8
5000,2025-11-17T16:54:46+01:00,143,62678,1.6,5.8
5000,2025-11-17T16:54:48+01:00,144,62678,1.6,5.8
5000,2025-11-17T16:54:50+01:00,145,62678,1.6,5.8
5000,2025-11-17T16:54:52+01:00,146,62678,1.6,5.8
5000,2025-11-17T16:54:54+01:00,147,62678,1.6,5.8
5000,2025-11-17T16:54:56+01:00,148,62678,1.6,5.8
5000,2025-11-17T16:54:58+01:00,149,62678,1.6,5.8
5000,2025-11-17T16:55:00+01:00,150,62678,1.6,5.8
5000,2025-11-17T16:55:02+01:00,151,62678,1.6,5.8
5000,2025-11-17T16:55:04+01:00,152,62678,1.6,5.8
5000,2025-11-17T16:55:06+01:00,153,62678,1.6,5.8
5000,2025-11-17T16:55:08+01:00,154,62678,1.6,5.8
5000,2025-11-17T16:55:10+01:00,155,62678,1.6,5.8
5000,2025-11-17T16:55:12+01:00,156,62678,1.6,5.8
5000,2025-11-17T16:55:14+01:00,157,62678,1.6,5.8
5000,2025-11-17T16:55:16+01:00,158,62678,1.6,5.8
5000,2025-11-17T16:55:18+01:00,159,62678,1.6,5.8
5000,2025-11-17T16:55:20+01:00,160,62678,1.6,5.8
5000,2025-11-17T16:55:22+01:00,161,62678,1.6,5.8
5000,2025-11-17T16:55:24+01:00,162,62678,1.6,5.8
5000,2025-11-17T16:55:26+01:00,163,62678,1.6,5.8
5000,2025-11-17T16:55:28+01:00,164,62678,1.6,5.8
5000,2025-11-17T16:55:30+01:00,165,62678,1.6,5.8
5000,2025-11-17T16:55:32+01:00,166,62678,1.6,5.8
5000,2025-11-17T16:55:34+01:00,167,62678,1.6,5.8
5000,2025-11-17T16:55:36+01:00,168,62678,1.6,5.8
5000,2025-11-17T16:55:38+01:00,169,62678,1.6,5.8
5000,2025-11-17T16:55:40+01:00,170,62678,1.6,5.8
5000,2025-11-17T16:55:42+01:00,171,62678,1.6,5.8
5000,2025-11-17T16:55:44+01:00,172,62678,1.6,5.8
5000,2025-11-17T16:55:46+01:00,173,62678,1.6,5.8
5000,2025-11-17T16:55:48+01:00,174,62678,1.6,5.8
5000,2025-11-17T16:55:50+01:00,175,62678,1.6,5.8
5000,2025-11-17T16:55:52+01:00,176,62678,1.6,5.8
5000,2025-11-17T16:55:54+01:00,177,62678,1.6,5.8
5000,2025-11-17T16:55:56+01:00,178,62678,1.6,5.8
5000,2025-11-17T16:55:58+01:00,179,62678,1.6,5.8
5000,2025-11-17T16:56:00+01:00,180,62678,1.6,5.8
5000,2025-11-17T16:56:02+01:00,181,62678,1.6,5.8
5000,2025-11-17T16:56:04+01:00,182,62678,1.6,5.8
5000,2025-11-17T16:56:06+01:00,183,62678,1.6,5.8
5000,2025-11-17T16:56:08+01:00,184,62678,1.6,5.8
5000,2025-11-17T16:56:10+01:00,185,62678,1.6,5.8
5000,2025-11-17T16:56:12+01:00,186,62678,1.6,5.8
5000,2025-11-17T16:56:14+01:00,187,62678,1.6,5.8
5000,2025-11-17T16:56:16+01:00,188,62678,1.6,5.8
5000,2025-11-17T16:56:18+01:00,189,62678,1.6,5.8
5000,2025-11-17T16:56:21+01:00,190,62678,1.6,5.8
5000,2025-11-17T16:56:23+01:00,191,62678,1.6,5.8
5000,2025-11-17T16:56:25+01:00,192,62678,1.6,5.8
5000,2025-11-17T16:56:27+01:00,193,62678,1.6,5.8
5000,2025-11-17T16:56:29+01:00,194,62678,1.6,5.8
5000,2025-11-17T16:56:31+01:00,195,62678,1.6,5.8
5000,2025-11-17T16:56:33+01:00,196,62678,1.6,5.8
5000,2025-11-17T16:56:35+01:00,197,62678,1.6,5.8
5000,2025-11-17T16:56:37+01:00,198,62678,1.7,5.8
5000,2025-11-17T16:56:39+01:00,199,62678,1.7,5.8
5000,2025-11-17T16:56:41+01:00,200,62678,1.7,5.8
5000,2025-11-17T16:56:43+01:00,201,62678,1.7,5.8
5000,2025-11-17T16:56:45+01:00,202,62678,1.7,5.8
5000,2025-11-17T16:56:47+01:00,203,62678,1.7,5.8
5000,2025-11-17T16:56:49+01:00,204,62678,1.7,5.8
5000,2025-11-17T16:56:51+01:00,205,62678,1.7,5.8
5000,2025-11-17T16:56:53+01:00,206,62678,1.7,5.8
5000,2025-11-17T16:56:55+01:00,207,62678,1.7,5.8
5000,2025-11-17T16:56:57+01:00,208,62678,1.7,5.8
5000,2025-11-17T16:56:59+01:00,209,62678,1.7,5.8
5000,2025-11-17T16:57:01+01:00,210,62678,1.7,5.8
5000,2025-11-17T16:57:03+01:00,211,62678,1.7,5.8
5000,2025-11-17T16:57:05+01:00,212,62678,1.7,5.8
5000,2025-11-17T16:57:07+01:00,213,62678,1.7,5.8
5000,2025-11-17T16:57:09+01:00,214,62678,1.7,5.8
5000,2025-11-17T16:57:11+01:00,215,62678,1.7,5.8
5000,2025-11-17T16:57:13+01:00,216,62678,1.7,5.8
5000,2025-11-17T16:57:15+01:00,217,62678,1.7,5.8
5000,2025-11-17T16:57:17+01:00,218,62678,1.7,5.8
5000,2025-11-17T16:57:19+01:00,219,62678,1.7,5.8
5000,2025-11-17T16:57:21+01:00,220,62678,1.7,5.8
5000,2025-11-17T16:57:23+01:00,221,62678,1.7,5.8
5000,2025-11-17T16:57:25+01:00,222,62678,1.7,5.8
5000,2025-11-17T16:57:27+01:00,223,62678,1.7,5.8
5000,2025-11-17T16:57:29+01:00,224,62678,1.7,5.8
5000,2025-11-17T16:57:31+01:00,225,62678,1.7,5.8
5000,2025-11-17T16:57:33+01:00,226,62678,1.7,5.8
8000,2025-11-17T16:57:40+01:00,1,62678,1.7,5.8
8000,2025-11-17T16:57:42+01:00,2,62678,1.7,6.1
8000,2025-11-17T16:57:44+01:00,3,62678,1.7,6.1
8000,2025-11-17T16:57:46+01:00,4,62678,1.7,6.1
8000,2025-11-17T16:57:48+01:00,5,62678,1.7,6.1
8000,2025-11-17T16:57:50+01:00,6,62678,1.7,6.1
8000,2025-11-17T16:57:52+01:00,7,62678,1.7,6.1
8000,2025-11-17T16:57:54+01:00,8,62678,1.7,6.1
8000,2025-11-17T16:57:56+01:00,9,62678,1.7,6.1
8000,2025-11-17T16:57:58+01:00,10,62678,1.7,6.1
8000,2025-11-17T16:58:00+01:00,11,62678,1.7,6.1
8000,2025-11-17T16:58:02+01:00,12,62678,1.7,6.1
8000,2025-11-17T16:58:04+01:00,13,62678,1.7,6.1
8000,2025-11-17T16:58:06+01:00,14,62678,1.7,6.1
8000,2025-11-17T16:58:08+01:00,15,62678,1.7,6.1
8000,2025-11-17T16:58:10+01:00,16,62678,1.7,6.1
8000,2025-11-17T16:58:12+01:00,17,62678,1.7,6.1
8000,2025-11-17T16:58:15+01:00,18,62678,1.7,6.1
8000,2025-11-17T16:58:17+01:00,19,62678,1.7,6.1
8000,2025-11-17T16:58:19+01:00,20,62678,1.7,6.1
8000,2025-11-17T16:58:21+01:00,21,62678,1.7,6.1
8000,2025-11-17T16:58:23+01:00,22,62678,1.7,6.1
8000,2025-11-17T16:58:25+01:00,23,62678,1.7,6.1
8000,2025-11-17T16:58:27+01:00,24,62678,1.7,6.1
8000,2025-11-17T16:58:29+01:00,25,62678,1.7,6.1
8000,2025-11-17T16:58:31+01:00,26,62678,1.7,6.1
8000,2025-11-17T16:58:33+01:00,27,62678,1.7,6.1
8000,2025-11-17T16:58:35+01:00,28,62678,1.7,6.1
8000,2025-11-17T16:58:37+01:00,29,62678,1.7,6.1
8000,2025-11-17T16:58:39+01:00,30,62678,1.7,6.1
8000,2025-11-17T16:58:41+01:00,31,62678,1.7,6.1
8000,2025-11-17T16:58:43+01:00,32,62678,1.7,6.1
8000,2025-11-17T16:58:45+01:00,33,62678,1.7,6.1
8000,2025-11-17T16:58:47+01:00,34,62678,1.7,6.1
8000,2025-11-17T16:58:49+01:00,35,62678,1.7,6.1
8000,2025-11-17T16:58:51+01:00,36,62678,1.7,6.1
8000,2025-11-17T16:58:53+01:00,37,62678,1.7,6.1
8000,2025-11-17T16:58:55+01:00,38,62678,1.7,6.1
8000,2025-11-17T16:58:57+01:00,39,62678,1.7,6.1
8000,2025-11-17T16:58:59+01:00,40,62678,1.7,6.1
8000,2025-11-17T16:59:01+01:00,41,62678,1.7,6.1
8000,2025-11-17T16:59:03+01:00,42,62678,1.7,6.1
8000,2025-11-17T16:59:05+01:00,43,62678,1.7,6.1
8000,2025-11-17T16:59:07+01:00,44,62678,1.7,6.1
8000,2025-11-17T16:59:09+01:00,45,62678,1.7,6.1
8000,2025-11-17T16:59:11+01:00,46,62678,1.7,6.1
8000,2025-11-17T16:59:13+01:00,47,62678,1.7,6.1
8000,2025-11-17T16:59:15+01:00,48,62678,1.7,6.1
8000,2025-11-17T16:59:17+01:00,49,62678,1.7,6.1
8000,2025-11-17T16:59:19+01:00,50,62678,1.7,6.1
8000,2025-11-17T16:59:21+01:00,51,62678,1.7,6.1
8000,2025-11-17T16:59:23+01:00,52,62678,1.7,6.1
8000,2025-11-17T16:59:25+01:00,53,62678,1.7,6.1
8000,2025-11-17T16:59:27+01:00,54,62678,1.7,6.1
8000,2025-11-17T16:59:29+01:00,55,62678,1.7,6.1
8000,2025-11-17T16:59:31+01:00,56,62678,1.7,6.1
8000,2025-11-17T16:59:33+01:00,57,62678,1.7,6.1
8000,2025-11-17T16:59:35+01:00,58,62678,1.7,6.1
8000,2025-11-17T16:59:37+01:00,59,62678,1.7,6.1
8000,2025-11-17T16:59:39+01:00,60,62678,1.7,6.1
8000,2025-11-17T16:59:41+01:00,61,62678,1.7,6.1
8000,2025-11-17T16:59:43+01:00,62,62678,1.7,6.1
8000,2025-11-17T16:59:45+01:00,63,62678,1.7,6.1
8000,2025-11-17T16:59:47+01:00,64,62678,1.7,6.1
8000,2025-11-17T16:59:49+01:00,65,62678,1.7,6.1
8000,2025-11-17T16:59:51+01:00,66,62678,1.7,6.1
8000,2025-11-17T16:59:54+01:00,67,62678,1.7,6.1
8000,2025-11-17T16:59:56+01:00,68,62678,1.7,6.1
8000,2025-11-17T16:59:58+01:00,69,62678,1.7,6.1
8000,2025-11-17T17:00:00+01:00,70,62678,1.7,6.1
8000,2025-11-17T17:00:02+01:00,71,62678,1.7,6.1
8000,2025-11-17T17:00:04+01:00,72,62678,1.7,6.1
8000,2025-11-17T17:00:06+01:00,73,62678,1.7,6.1
8000,2025-11-17T17:00:08+01:00,74,62678,1.7,6.1
8000,2025-11-17T17:00:10+01:00,75,62678,1.7,6.1
8000,2025-11-17T17:00:12+01:00,76,62678,1.7,6.1
8000,2025-11-17T17:00:14+01:00,77,62678,1.7,6.1
8000,2025-11-17T17:00:16+01:00,78,62678,1.7,6.1
8000,2025-11-17T17:00:18+01:00,79,62678,1.7,6.1
8000,2025-11-17T17:00:20+01:00,80,62678,1.7,6.1
8000,2025-11-17T17:00:22+01:00,81,62678,1.7,6.1
8000,2025-11-17T17:00:24+01:00,82,62678,1.7,6.1
8000,2025-11-17T17:00:26+01:00,83,62678,1.7,6.1
8000,2025-11-17T17:00:28+01:00,84,62678,1.7,6.1
8000,2025-11-17T17:00:30+01:00,85,62678,1.7,6.1
8000,2025-11-17T17:00:32+01:00,86,62678,1.7,6.1
8000,2025-11-17T17:00:34+01:00,87,62678,1.7,6.1
8000,2025-11-17T17:00:36+01:00,88,62678,1.7,6.1
8000,2025-11-17T17:00:38+01:00,89,62678,1.7,6.1
8000,2025-11-17T17:00:40+01:00,90,62678,1.7,6.1
8000,2025-11-17T17:00:42+01:00,91,62678,1.7,6.1
8000,2025-11-17T17:00:44+01:00,92,62678,1.7,6.1
8000,2025-11-17T17:00:46+01:00,93,62678,1.7,6.1
8000,2025-11-17T17:00:48+01:00,94,62678,1.7,6.1
8000,2025-11-17T17:00:50+01:00,95,62678,1.7,6.1
8000,2025-11-17T17:00:52+01:00,96,62678,1.7,6.1
8000,2025-11-17T17:00:54+01:00,97,62678,1.7,6.1
8000,2025-11-17T17:00:56+01:00,98,62678,1.7,6.1
8000,2025-11-17T17:00:58+01:00,99,62678,1.7,6.1
8000,2025-11-17T17:01:00+01:00,100,62678,1.7,6.1
8000,2025-11-17T17:01:02+01:00,101,62678,1.7,6.1
8000,2025-11-17T17:01:04+01:00,102,62678,1.7,6.1
8000,2025-11-17T17:01:06+01:00,103,62678,1.7,6.1
8000,2025-11-17T17:01:08+01:00,104,62678,1.7,6.1
8000,2025-11-17T17:01:10+01:00,105,62678,1.7,6.1
8000,2025-11-17T17:01:12+01:00,106,62678,1.7,6.1
8000,2025-11-17T17:01:14+01:00,107,62678,1.7,6.1
8000,2025-11-17T17:01:16+01:00,108,62678,1.7,6.1
8000,2025-11-17T17:01:18+01:00,109,62678,1.7,6.1
8000,2025-11-17T17:01:20+01:00,110,62678,1.7,6.1
8000,2025-11-17T17:01:22+01:00,111,62678,1.7,6.1
8000,2025-11-17T17:01:24+01:00,112,62678,1.7,6.1
8000,2025-11-17T17:01:26+01:00,113,62678,1.7,6.1
8000,2025-11-17T17:01:28+01:00,114,62678,1.7,6.1
